id,State,Gender,Year,Name,Count
1,AL,M,2015,William,411
1,AL,M,2015,James,322
1,AL,M,2015,John,317
1,AL,M,2015,Mason,294
1,AL,M,2015,Elijah,276
1,AL,M,2015,Noah,248
1,AL,M,2015,Jackson,235
1,AL,M,2015,Carter,204
1,AL,M,2015,Michael,196
1,AL,M,2015,Samuel,194
1,AL,M,2015,Christopher,181
1,AL,M,2015,Jacob,181
1,AL,M,2015,Jaxon,181
1,AL,M,2015,Grayson,166
1,AL,M,2015,Jayden,166
1,AL,M,2015,Aiden,164
1,AL,M,2015,Landon,160
1,AL,M,2015,Charles,159
1,AL,M,2015,Gabriel,157
1,AL,M,2015,David,155
1,AL,M,2015,Logan,154
2,AK,M,2015,Liam,53
2,AK,M,2015,Noah,46
2,AK,M,2015,James,45
2,AK,M,2015,William,44
2,AK,M,2015,Oliver,41
2,AK,M,2015,Joseph,39
2,AK,M,2015,Owen,39
2,AK,M,2015,Gabriel,38
2,AK,M,2015,Alexander,37
2,AK,M,2015,Michael,37
2,AK,M,2015,Wyatt,37
2,AK,M,2015,Jackson,36
2,AK,M,2015,Jacob,36
2,AK,M,2015,Benjamin,34
2,AK,M,2015,Logan,34
2,AK,M,2015,Samuel,34
2,AK,M,2015,Daniel,33
2,AK,M,2015,Mason,33
2,AK,M,2015,Aiden,32
2,AK,M,2015,Elijah,32
2,AK,M,2015,Carter,31
4,AZ,M,2015,Noah,444
4,AZ,M,2015,Liam,411
4,AZ,M,2015,Alexander,366
4,AZ,M,2015,Michael,339
4,AZ,M,2015,Ethan,335
4,AZ,M,2015,Daniel,322
4,AZ,M,2015,Jacob,319
4,AZ,M,2015,Sebastian,313
4,AZ,M,2015,Aiden,311
4,AZ,M,2015,Julian,298
4,AZ,M,2015,Mason,284
4,AZ,M,2015,Benjamin,275
4,AZ,M,2015,David,275
4,AZ,M,2015,Isaac,272
4,AZ,M,2015,Elijah,267
4,AZ,M,2015,Logan,262
4,AZ,M,2015,Anthony,257
4,AZ,M,2015,Jayden,255
4,AZ,M,2015,Jose,250
4,AZ,M,2015,Gabriel,248
4,AZ,M,2015,Matthew,248
5,AR,M,2015,William,193
5,AR,M,2015,Elijah,171
5,AR,M,2015,Mason,169
5,AR,M,2015,Noah,166
5,AR,M,2015,James,146
5,AR,M,2015,Liam,128
5,AR,M,2015,Jacob,126
5,AR,M,2015,John,123
5,AR,M,2015,Gabriel,121
5,AR,M,2015,Carter,119
5,AR,M,2015,Jackson,118
5,AR,M,2015,Jaxon,118
5,AR,M,2015,Aiden,113
5,AR,M,2015,Benjamin,110
5,AR,M,2015,Wyatt,107
5,AR,M,2015,Luke,105
5,AR,M,2015,Oliver,105
5,AR,M,2015,Grayson,100
5,AR,M,2015,Hunter,99
5,AR,M,2015,Easton,98
5,AR,M,2015,Jayden,98
6,CA,M,2015,Noah,2751
6,CA,M,2015,Jacob,2540
6,CA,M,2015,Ethan,2467
6,CA,M,2015,Daniel,2460
6,CA,M,2015,Matthew,2414
6,CA,M,2015,Alexander,2307
6,CA,M,2015,Jayden,2128
6,CA,M,2015,Sebastian,2063
6,CA,M,2015,Liam,2017
6,CA,M,2015,David,1934
6,CA,M,2015,Julian,1897
6,CA,M,2015,Aiden,1892
6,CA,M,2015,Michael,1856
6,CA,M,2015,Nathan,1853
6,CA,M,2015,Benjamin,1809
6,CA,M,2015,Anthony,1762
6,CA,M,2015,Isaac,1703
6,CA,M,2015,Mason,1686
6,CA,M,2015,Dylan,1675
6,CA,M,2015,Andrew,1600
6,CA,M,2015,James,1533
8,CO,M,2015,Liam,305
8,CO,M,2015,William,275
8,CO,M,2015,Jackson,269
8,CO,M,2015,Alexander,256
8,CO,M,2015,Oliver,255
8,CO,M,2015,Benjamin,248
