id,State,Gender,Year,Name,Count
1,AL,M,2005,William,550
1,AL,M,2005,Joshua,399
1,AL,M,2005,James,396
1,AL,M,2005,John,386
1,AL,M,2005,Michael,382
1,AL,M,2005,Jacob,376
1,AL,M,2005,Christopher,339
1,AL,M,2005,Ethan,313
1,AL,M,2005,Matthew,286
1,AL,M,2005,Jackson,278
1,AL,M,2005,Andrew,276
1,AL,M,2005,Samuel,261
1,AL,M,2005,Joseph,251
1,AL,M,2005,Tyler,242
1,AL,M,2005,David,236
1,AL,M,2005,Caleb,231
1,AL,M,2005,Austin,213
1,AL,M,2005,Hunter,211
1,AL,M,2005,Cameron,204
1,AL,M,2005,Noah,204
1,AL,M,2005,Thomas,204
2,AK,M,2005,Ethan,63
2,AK,M,2005,Jacob,58
2,AK,M,2005,Joshua,55
2,AK,M,2005,Michael,52
2,AK,M,2005,Joseph,49
2,AK,M,2005,William,49
2,AK,M,2005,Benjamin,45
2,AK,M,2005,John,44
2,AK,M,2005,Logan,44
2,AK,M,2005,Elijah,42
2,AK,M,2005,Ryan,42
2,AK,M,2005,Matthew,41
2,AK,M,2005,Aiden,40
2,AK,M,2005,Andrew,40
2,AK,M,2005,Daniel,40
2,AK,M,2005,David,40
2,AK,M,2005,Tyler,40
2,AK,M,2005,Zachary,40
2,AK,M,2005,Alexander,39
2,AK,M,2005,Samuel,37
2,AK,M,2005,Hunter,36
4,AZ,M,2005,Angel,618
4,AZ,M,2005,Jacob,594
4,AZ,M,2005,Jose,587
4,AZ,M,2005,Michael,535
4,AZ,M,2005,Daniel,534
4,AZ,M,2005,Anthony,520
4,AZ,M,2005,Jesus,511
4,AZ,M,2005,Joshua,487
4,AZ,M,2005,David,483
4,AZ,M,2005,Gabriel,434
4,AZ,M,2005,Joseph,431
4,AZ,M,2005,Andrew,413
4,AZ,M,2005,Luis,411
4,AZ,M,2005,Alexander,410
4,AZ,M,2005,Ethan,398
4,AZ,M,2005,Christopher,394
4,AZ,M,2005,Matthew,390
4,AZ,M,2005,Tyler,381
4,AZ,M,2005,Juan,368
4,AZ,M,2005,Jonathan,367
4,AZ,M,2005,Christian,337
5,AR,M,2005,Ethan,257
5,AR,M,2005,William,231
5,AR,M,2005,Jacob,226
5,AR,M,2005,Joshua,191
5,AR,M,2005,James,190
5,AR,M,2005,Michael,190
5,AR,M,2005,Caleb,182
5,AR,M,2005,Christopher,173
5,AR,M,2005,Tyler,171
5,AR,M,2005,Logan,165
5,AR,M,2005,Noah,163
5,AR,M,2005,Matthew,157
5,AR,M,2005,John,150
5,AR,M,2005,Hunter,146
5,AR,M,2005,Landon,145
5,AR,M,2005,Austin,144
5,AR,M,2005,David,143
5,AR,M,2005,Andrew,140
5,AR,M,2005,Joseph,137
5,AR,M,2005,Jackson,136
5,AR,M,2005,Elijah,135
6,CA,M,2005,Daniel,3914
6,CA,M,2005,Anthony,3746
6,CA,M,2005,Angel,3517
6,CA,M,2005,David,3272
6,CA,M,2005,Joshua,3216
6,CA,M,2005,Jose,3196
6,CA,M,2005,Andrew,3166
6,CA,M,2005,Jacob,3114
6,CA,M,2005,Matthew,2877
6,CA,M,2005,Michael,2772
6,CA,M,2005,Jonathan,2637
6,CA,M,2005,Christopher,2595
6,CA,M,2005,Joseph,2550
6,CA,M,2005,Alexander,2466
6,CA,M,2005,Nathan,2404
6,CA,M,2005,Ethan,2360
6,CA,M,2005,Ryan,2341
6,CA,M,2005,Diego,2304
6,CA,M,2005,Juan,2215
6,CA,M,2005,Kevin,2187
6,CA,M,2005,Brandon,2121
8,CO,M,2005,Jacob,387
8,CO,M,2005,Joshua,373
8,CO,M,2005,Alexander,348
8,CO,M,2005,Joseph,340
8,CO,M,2005,Ethan,326
8,CO,M,2005,Tyler,312
8,CO,M,2005,Daniel,308
8,CO,M,2005,Michael,304
8,CO,M,2005,Andrew,298
8,CO,M,2005,Anthony,296
8,CO,M,2005,William,290
8,CO,M,2005,Ryan,284
8,CO,M,2005,Noah,283
8,CO,M,2005,Samuel,282
8,CO,M,2005,David,273
8,CO,M,2005,Matthew,273
8,CO,M,2005,Gabriel,263
8,CO,M,2005,Jose,263
8,CO,M,2005,Angel,259
8,CO,M,2005,Dylan,254
8,CO,M,2005,Benjamin,248
9,CT,M,2005,Ryan,354
9,CT,M,2005,Matthew,346
9,CT,M,2005,Michael,344
9,CT,M,2005,Nicholas,303
9,CT,M,2005,Anthony,264
9,CT,M,2005,Joshua,259
9,CT,M,2005,William,259
9,CT,M,2005,Alexander,256
9,CT,M,2005,Andrew,252
9,CT,M,2005,John,249
9,CT,M,2005,Jacob,247
9,CT,M,2005,Jack,245
9,CT,M,2005,Tyler,242
9,CT,M,2005,Benjamin,231
9,CT,M,2005,Joseph,225
9,CT,M,2005,Christopher,221
9,CT,M,2005,Daniel,214
9,CT,M,2005,Ethan,211
9,CT,M,2005,James,177
9,CT,M,2005,David,175
9,CT,M,2005,Thomas,173
10,DE,M,2005,Michael,89
10,DE,M,2005,Matthew,77
10,DE,M,2005,Ryan,75
10,DE,M,2005,Joshua,74
10,DE,M,2005,Jacob,73
10,DE,M,2005,Anthony,72
10,DE,M,2005,Nicholas,72
10,DE,M,2005,Alexander,67
10,DE,M,2005,Andrew,66
10,DE,M,2005,William,66
10,DE,M,2005,James,64
10,DE,M,2005,John,63
10,DE,M,2005,Nathan,58
10,DE,M,2005,Joseph,57
10,DE,M,2005,Brandon,54
10,DE,M,2005,David,54
10,DE,M,2005,Daniel,53
10,DE,M,2005,Tyler,51
10,DE,M,2005,Christopher,50
10,DE,M,2005,Robert,49
10,DE,M,2005,Christian,48
11,DC,M,2005,William,111
11,DC,M,2005,John,97
11,DC,M,2005,James,81
11,DC,M,2005,Michael,80
11,DC,M,2005,Alexander,78
11,DC,M,2005,Kevin,74
11,DC,M,2005,Daniel,72
11,DC,M,2005,Anthony,63
11,DC,M,2005,Charles,61
11,DC,M,2005,Christopher,60
11,DC,M,2005,Joshua,59
11,DC,M,2005,Benjamin,56
11,DC,M,2005,Henry,56
11,DC,M,2005,David,55
11,DC,M,2005,Matthew,54
11,DC,M,2005,Joseph,51
11,DC,M,2005,Samuel,51
11,DC,M,2005,Andrew,50
11,DC,M,2005,Ethan,46
11,DC,M,2005,Nicholas,44
11,DC,M,2005,Brandon,43
12,FL,M,2005,Joshua,1502
12,FL,M,2005,Michael,1493
12,FL,M,2005,Anthony,1327
12,FL,M,2005,Christopher,1305
12,FL,M,2005,Jacob,1263
12,FL,M,2005,Daniel,1248
12,FL,M,2005,Matthew,1236
12,FL,M,2005,Nicholas,1110
12,FL,M,2005,Alexander,1106
12,FL,M,2005,David,1066
12,FL,M,2005,Ethan,1036
12,FL,M,2005,Christian,1023
12,FL,M,2005,Jonathan,989
12,FL,M,2005,Tyler,988
12,FL,M,2005,Ryan,971
12,FL,M,2005,William,931
12,FL,M,2005,Joseph,901
