id,State,Gender,Year,Name,Count
1,AL,F,1996,Hannah,393
1,AL,F,1996,Emily,384
1,AL,F,1996,Ashley,356
1,AL,F,1996,Jessica,354
1,AL,F,1996,Brittany,318
1,AL,F,1996,Taylor,305
1,AL,F,1996,Kayla,301
1,AL,F,1996,Alexis,289
1,AL,F,1996,Sarah,279
1,AL,F,1996,Mary,276
1,AL,F,1996,Anna,263
1,AL,F,1996,Haley,260
1,AL,F,1996,Courtney,257
1,AL,F,1996,Madison,247
1,AL,F,1996,Elizabeth,246
1,AL,F,1996,Amber,241
1,AL,F,1996,Morgan,235
1,AL,F,1996,Savannah,225
1,AL,F,1996,Victoria,219
1,AL,F,1996,Lauren,218
1,AL,F,1996,Jasmine,215
2,AK,F,1996,Ashley,57
2,AK,F,1996,Jessica,55
2,AK,F,1996,Emily,54
2,AK,F,1996,Sarah,50
2,AK,F,1996,Samantha,48
2,AK,F,1996,Megan,47
2,AK,F,1996,Hannah,45
2,AK,F,1996,Madison,45
2,AK,F,1996,Amanda,42
2,AK,F,1996,Elizabeth,40
2,AK,F,1996,Taylor,40
2,AK,F,1996,Rachel,38
2,AK,F,1996,Kayla,37
2,AK,F,1996,Victoria,33
2,AK,F,1996,Alexis,32
2,AK,F,1996,Brittany,29
2,AK,F,1996,Courtney,29
2,AK,F,1996,Rebecca,26
2,AK,F,1996,Savannah,25
2,AK,F,1996,Olivia,24
2,AK,F,1996,Amber,23
4,AZ,F,1996,Jessica,446
4,AZ,F,1996,Ashley,388
4,AZ,F,1996,Samantha,367
4,AZ,F,1996,Alexis,358
4,AZ,F,1996,Taylor,324
4,AZ,F,1996,Emily,323
4,AZ,F,1996,Sarah,313
4,AZ,F,1996,Alyssa,277
4,AZ,F,1996,Hannah,274
4,AZ,F,1996,Madison,274
4,AZ,F,1996,Elizabeth,257
4,AZ,F,1996,Stephanie,256
4,AZ,F,1996,Maria,251
4,AZ,F,1996,Amanda,243
4,AZ,F,1996,Kayla,239
4,AZ,F,1996,Brianna,237
4,AZ,F,1996,Megan,229
4,AZ,F,1996,Victoria,227
4,AZ,F,1996,Jennifer,224
4,AZ,F,1996,Nicole,210
4,AZ,F,1996,Vanessa,209
5,AR,F,1996,Hannah,278
5,AR,F,1996,Emily,247
5,AR,F,1996,Ashley,232
5,AR,F,1996,Jessica,217
5,AR,F,1996,Sarah,210
5,AR,F,1996,Taylor,205
5,AR,F,1996,Madison,187
5,AR,F,1996,Kayla,165
5,AR,F,1996,Brittany,163
5,AR,F,1996,Haley,157
5,AR,F,1996,Samantha,155
5,AR,F,1996,Courtney,150
5,AR,F,1996,Lauren,145
5,AR,F,1996,Alexis,138
5,AR,F,1996,Morgan,137
5,AR,F,1996,Shelby,134
5,AR,F,1996,Megan,128
5,AR,F,1996,Rachel,124
5,AR,F,1996,Elizabeth,112
5,AR,F,1996,Amber,107
5,AR,F,1996,Rebecca,106
6,CA,F,1996,Jessica,3835
6,CA,F,1996,Ashley,2696
6,CA,F,1996,Stephanie,2637
6,CA,F,1996,Jennifer,2529
6,CA,F,1996,Emily,2473
6,CA,F,1996,Samantha,2466
6,CA,F,1996,Sarah,2283
6,CA,F,1996,Vanessa,2164
6,CA,F,1996,Elizabeth,2159
6,CA,F,1996,Maria,2144
6,CA,F,1996,Alexis,1887
6,CA,F,1996,Jasmine,1781
6,CA,F,1996,Kimberly,1746
6,CA,F,1996,Melissa,1731
6,CA,F,1996,Amanda,1650
6,CA,F,1996,Alyssa,1552
6,CA,F,1996,Michelle,1511
6,CA,F,1996,Hannah,1494
6,CA,F,1996,Rachel,1452
6,CA,F,1996,Taylor,1420
6,CA,F,1996,Andrea,1374
8,CO,F,1996,Emily,350
8,CO,F,1996,Hannah,345
8,CO,F,1996,Jessica,335
8,CO,F,1996,Sarah,312
8,CO,F,1996,Ashley,289
8,CO,F,1996,Samantha,288
8,CO,F,1996,Taylor,283
8,CO,F,1996,Rachel,271
8,CO,F,1996,Madison,239
8,CO,F,1996,Megan,209
8,CO,F,1996,Kayla,208
8,CO,F,1996,Elizabeth,202
8,CO,F,1996,Lauren,184
8,CO,F,1996,Alexandra,183
8,CO,F,1996,Amanda,182
8,CO,F,1996,Alexis,169
8,CO,F,1996,Alyssa,168
8,CO,F,1996,Rebecca,166
8,CO,F,1996,Brittany,163
8,CO,F,1996,Morgan,162
8,CO,F,1996,Nicole,159
9,CT,F,1996,Emily,392
9,CT,F,1996,Sarah,354
9,CT,F,1996,Samantha,333
9,CT,F,1996,Jessica,298
9,CT,F,1996,Nicole,261
9,CT,F,1996,Amanda,258
9,CT,F,1996,Ashley,251
9,CT,F,1996,Rachel,246
9,CT,F,1996,Taylor,232
9,CT,F,1996,Elizabeth,211
9,CT,F,1996,Megan,209
9,CT,F,1996,Katherine,191
9,CT,F,1996,Alexandra,188
9,CT,F,1996,Hannah,188
9,CT,F,1996,Alyssa,174
9,CT,F,1996,Rebecca,174
9,CT,F,1996,Brianna,173
9,CT,F,1996,Kayla,173
9,CT,F,1996,Julia,172
9,CT,F,1996,Lauren,170
9,CT,F,1996,Olivia,169
10,DE,F,1996,Emily,85
10,DE,F,1996,Taylor,82
10,DE,F,1996,Sarah,67
10,DE,F,1996,Samantha,59
10,DE,F,1996,Jessica,58
10,DE,F,1996,Rachel,55
10,DE,F,1996,Ashley,54
10,DE,F,1996,Alexis,53
10,DE,F,1996,Megan,52
10,DE,F,1996,Elizabeth,50
10,DE,F,1996,Lauren,47
10,DE,F,1996,Amanda,46
10,DE,F,1996,Brittany,45
10,DE,F,1996,Hannah,45
10,DE,F,1996,Kayla,42
10,DE,F,1996,Brianna,41
10,DE,F,1996,Madison,40
10,DE,F,1996,Morgan,39
10,DE,F,1996,Courtney,38
10,DE,F,1996,Erin,38
10,DE,F,1996,Rebecca,36
11,DC,F,1996,Alexis,69
11,DC,F,1996,Taylor,60
11,DC,F,1996,Emily,59
11,DC,F,1996,Jessica,59
11,DC,F,1996,Sarah,57
11,DC,F,1996,Jasmine,54
11,DC,F,1996,Ashley,53
11,DC,F,1996,Katherine,52
11,DC,F,1996,Kayla,51
11,DC,F,1996,Imani,49
11,DC,F,1996,Jennifer,49
11,DC,F,1996,Elizabeth,48
11,DC,F,1996,Diamond,45
11,DC,F,1996,Rebecca,45
11,DC,F,1996,Alexandra,44
11,DC,F,1996,Anna,42
11,DC,F,1996,Danielle,42
11,DC,F,1996,Julia,40
11,DC,F,1996,Caroline,36
11,DC,F,1996,Rachel,34
11,DC,F,1996,Stephanie,34
12,FL,F,1996,Ashley,1398
12,FL,F,1996,Jessica,1204
12,FL,F,1996,Emily,1132
12,FL,F,1996,Taylor,1014
12,FL,F,1996,Sarah,994
12,FL,F,1996,Samantha,942
12,FL,F,1996,Alexis,875
12,FL,F,1996,Kayla,829
12,FL,F,1996,Brittany,812
12,FL,F,1996,Amanda,781
12,FL,F,1996,Rachel,742
12,FL,F,1996,Victoria,724
12,FL,F,1996,Stephanie,686
12,FL,F,1996,Elizabeth,665
12,FL,F,1996,Brianna,655
12,FL,F,1996,Megan,641
12,FL,F,1996,Nicole,641
12,FL,F,1996,Hannah,626
12,FL,F,1996,Jennifer,582
12,FL,F,1996,Jasmine,571
12,FL,F,1996,Lauren,568
13,GA,F,1996,Ashley,758
13,GA,F,1996,Hannah,727
13,GA,F,1996,Taylor,695
13,GA,F,1996,Jessica,680
13,GA,F,1996,Emily,667
13,GA,F,1996,Sarah,620
13,GA,F,1996,Alexis,567
13,GA,F,1996,Brittany,563
13,GA,F,1996,Madison,543
13,GA,F,1996,Kayla,533
13,GA,F,1996,Rachel,453
13,GA,F,1996,Jasmine,440
13,GA,F,1996,Elizabeth,431
13,GA,F,1996,Morgan,419
13,GA,F,1996,Amber,410
13,GA,F,1996,Lauren,398
13,GA,F,1996,Courtney,394
13,GA,F,1996,Victoria,393
13,GA,F,1996,Anna,388
13,GA,F,1996,Savannah,387
13,GA,F,1996,Haley,383
15,HI,F,1996,Taylor,109
15,HI,F,1996,Kayla,90
15,HI,F,1996,Ashley,83
15,HI,F,1996,Jessica,74
15,HI,F,1996,Rachel,62
15,HI,F,1996,Sarah,60
15,HI,F,1996,Samantha,59
15,HI,F,1996,Kiana,56
15,HI,F,1996,Emily,53
15,HI,F,1996,Megan,53
15,HI,F,1996,Nicole,53
15,HI,F,1996,Alyssa,51
15,HI,F,1996,Alexis,45
15,HI,F,1996,Jasmine,42
15,HI,F,1996,Jennifer,39
15,HI,F,1996,Hannah,37
15,HI,F,1996,Malia,37
15,HI,F,1996,Amanda,35
15,HI,F,1996,Elizabeth,35
15,HI,F,1996,Lauren,35
15,HI,F,1996,Sierra,35
16,ID,F,1996,Emily,127
16,ID,F,1996,Hannah,111
16,ID,F,1996,Samantha,108
16,ID,F,1996,Jessica,106
16,ID,F,1996,Taylor,100
16,ID,F,1996,Madison,99
16,ID,F,1996,Megan,91
16,ID,F,1996,Ashley,88
16,ID,F,1996,Sarah,86
16,ID,F,1996,Hailey,78
16,ID,F,1996,Alexis,72
16,ID,F,1996,Amanda,70
16,ID,F,1996,Elizabeth,70
16,ID,F,1996,Courtney,68
16,ID,F,1996,Rachel,64
16,ID,F,1996,Morgan,63
16,ID,F,1996,Sierra,58
16,ID,F,1996,Kayla,57
16,ID,F,1996,Brittany,49
16,ID,F,1996,Rebecca,49
16,ID,F,1996,Brooke,48
17,IL,F,1996,Jessica,1241
17,IL,F,1996,Emily,1128
