id,State,Gender,Year,Name,Count
1,AL,F,2009,Emma,336
1,AL,F,2009,Madison,312
1,AL,F,2009,Isabella,272
1,AL,F,2009,Ava,252
1,AL,F,2009,Anna,233
1,AL,F,2009,Addison,231
1,AL,F,2009,Chloe,217
1,AL,F,2009,Olivia,216
1,AL,F,2009,Abigail,199
1,AL,F,2009,Emily,190
1,AL,F,2009,Elizabeth,186
1,AL,F,2009,Ella,184
1,AL,F,2009,Sarah,161
1,AL,F,2009,Alexis,159
1,AL,F,2009,Kaylee,151
1,AL,F,2009,Mary,144
1,AL,F,2009,Alyssa,140
1,AL,F,2009,Taylor,139
1,AL,F,2009,Hannah,126
1,AL,F,2009,Savannah,124
1,AL,F,2009,Lily,123
2,AK,F,2009,Isabella,57
2,AK,F,2009,Sophia,46
2,AK,F,2009,Olivia,45
2,AK,F,2009,Abigail,43
2,AK,F,2009,Ava,41
2,AK,F,2009,Emma,38
2,AK,F,2009,Madison,37
2,AK,F,2009,Chloe,34
2,AK,F,2009,Emily,32
2,AK,F,2009,Elizabeth,29
2,AK,F,2009,Lily,26
2,AK,F,2009,Alexis,24
2,AK,F,2009,Brooklyn,24
2,AK,F,2009,Lillian,24
2,AK,F,2009,Riley,24
2,AK,F,2009,Sarah,23
2,AK,F,2009,Aurora,22
2,AK,F,2009,Lucy,22
2,AK,F,2009,Alyssa,20
2,AK,F,2009,Anna,20
2,AK,F,2009,Hailey,20
4,AZ,F,2009,Isabella,540
4,AZ,F,2009,Sophia,416
4,AZ,F,2009,Emma,372
4,AZ,F,2009,Mia,365
4,AZ,F,2009,Emily,309
4,AZ,F,2009,Olivia,297
4,AZ,F,2009,Madison,291
4,AZ,F,2009,Abigail,290
4,AZ,F,2009,Ava,272
4,AZ,F,2009,Samantha,264
4,AZ,F,2009,Natalie,254
4,AZ,F,2009,Chloe,230
4,AZ,F,2009,Ashley,206
4,AZ,F,2009,Elizabeth,205
4,AZ,F,2009,Alexis,202
4,AZ,F,2009,Alyssa,192
4,AZ,F,2009,Valeria,187
4,AZ,F,2009,Victoria,186
4,AZ,F,2009,Brianna,182
4,AZ,F,2009,Addison,175
4,AZ,F,2009,Taylor,170
5,AR,F,2009,Emma,187
5,AR,F,2009,Madison,182
5,AR,F,2009,Addison,177
5,AR,F,2009,Isabella,162
5,AR,F,2009,Ava,142
5,AR,F,2009,Emily,138
5,AR,F,2009,Alexis,136
5,AR,F,2009,Abigail,134
5,AR,F,2009,Olivia,130
5,AR,F,2009,Chloe,125
5,AR,F,2009,Kaylee,100
5,AR,F,2009,Sophia,98
5,AR,F,2009,Ella,92
5,AR,F,2009,Elizabeth,91
5,AR,F,2009,Lillian,89
5,AR,F,2009,Hannah,88
5,AR,F,2009,Brooklyn,84
5,AR,F,2009,Alyssa,83
5,AR,F,2009,Lily,83
5,AR,F,2009,Avery,82
5,AR,F,2009,Anna,80
6,CA,F,2009,Isabella,3159
6,CA,F,2009,Sophia,2657
6,CA,F,2009,Emily,2537
6,CA,F,2009,Mia,2105
6,CA,F,2009,Samantha,1833
6,CA,F,2009,Natalie,1740
6,CA,F,2009,Emma,1714
6,CA,F,2009,Ashley,1623
6,CA,F,2009,Abigail,1561
6,CA,F,2009,Olivia,1561
6,CA,F,2009,Ava,1341
6,CA,F,2009,Elizabeth,1307
6,CA,F,2009,Chloe,1302
6,CA,F,2009,Valeria,1257
6,CA,F,2009,Sofia,1233
6,CA,F,2009,Madison,1219
6,CA,F,2009,Alyssa,1207
6,CA,F,2009,Brianna,1191
6,CA,F,2009,Kimberly,1122
6,CA,F,2009,Andrea,1056
6,CA,F,2009,Camila,1054
8,CO,F,2009,Isabella,349
8,CO,F,2009,Olivia,323
8,CO,F,2009,Sophia,262
8,CO,F,2009,Abigail,251
8,CO,F,2009,Emma,239
8,CO,F,2009,Ava,227
8,CO,F,2009,Emily,220
8,CO,F,2009,Addison,209
8,CO,F,2009,Elizabeth,203
8,CO,F,2009,Madison,183
8,CO,F,2009,Mia,181
8,CO,F,2009,Ella,179
8,CO,F,2009,Samantha,176
8,CO,F,2009,Lily,173
8,CO,F,2009,Chloe,170
8,CO,F,2009,Alexis,167
8,CO,F,2009,Grace,161
8,CO,F,2009,Taylor,155
8,CO,F,2009,Hailey,142
8,CO,F,2009,Avery,141
8,CO,F,2009,Natalie,140
9,CT,F,2009,Isabella,275
9,CT,F,2009,Olivia,236
9,CT,F,2009,Sophia,225
9,CT,F,2009,Ava,220
9,CT,F,2009,Emma,190
9,CT,F,2009,Madison,173
9,CT,F,2009,Abigail,153
