id,State,Gender,Year,Name,Count
1,AL,F,1993,Ashley,650
1,AL,F,1993,Jessica,582
1,AL,F,1993,Brittany,511
1,AL,F,1993,Kayla,382
1,AL,F,1993,Amber,368
1,AL,F,1993,Taylor,368
1,AL,F,1993,Emily,337
1,AL,F,1993,Sarah,333
1,AL,F,1993,Jasmine,316
1,AL,F,1993,Hannah,296
1,AL,F,1993,Courtney,291
1,AL,F,1993,Lauren,256
1,AL,F,1993,Elizabeth,247
1,AL,F,1993,Mary,243
1,AL,F,1993,Tiffany,233
1,AL,F,1993,Amanda,230
1,AL,F,1993,Victoria,226
1,AL,F,1993,Morgan,221
1,AL,F,1993,Haley,220
1,AL,F,1993,Megan,219
1,AL,F,1993,Rachel,210
2,AK,F,1993,Jessica,85
2,AK,F,1993,Ashley,78
2,AK,F,1993,Sarah,71
2,AK,F,1993,Samantha,62
2,AK,F,1993,Amanda,58
2,AK,F,1993,Taylor,56
2,AK,F,1993,Stephanie,45
2,AK,F,1993,Rachel,44
2,AK,F,1993,Emily,43
2,AK,F,1993,Hannah,43
2,AK,F,1993,Kelsey,41
2,AK,F,1993,Rebecca,41
2,AK,F,1993,Elizabeth,39
2,AK,F,1993,Kayla,38
2,AK,F,1993,Brittany,37
2,AK,F,1993,Nicole,36
2,AK,F,1993,Chelsea,35
2,AK,F,1993,Jennifer,34
2,AK,F,1993,Amber,32
2,AK,F,1993,Danielle,32
2,AK,F,1993,Megan,30
4,AZ,F,1993,Jessica,642
4,AZ,F,1993,Ashley,545
4,AZ,F,1993,Samantha,385
4,AZ,F,1993,Amanda,346
4,AZ,F,1993,Sarah,340
4,AZ,F,1993,Taylor,324
4,AZ,F,1993,Brittany,298
4,AZ,F,1993,Alexis,282
4,AZ,F,1993,Elizabeth,280
4,AZ,F,1993,Emily,267
4,AZ,F,1993,Stephanie,265
4,AZ,F,1993,Jennifer,256
4,AZ,F,1993,Nicole,250
4,AZ,F,1993,Megan,239
4,AZ,F,1993,Alyssa,232
4,AZ,F,1993,Brianna,228
4,AZ,F,1993,Kayla,225
4,AZ,F,1993,Melissa,224
4,AZ,F,1993,Danielle,223
4,AZ,F,1993,Rachel,221
4,AZ,F,1993,Victoria,220
5,AR,F,1993,Ashley,353
5,AR,F,1993,Jessica,318
5,AR,F,1993,Brittany,229
5,AR,F,1993,Sarah,229
5,AR,F,1993,Taylor,202
5,AR,F,1993,Emily,200
5,AR,F,1993,Amber,184
5,AR,F,1993,Hannah,179
5,AR,F,1993,Kayla,178
5,AR,F,1993,Lauren,161
5,AR,F,1993,Samantha,159
5,AR,F,1993,Haley,150
5,AR,F,1993,Courtney,147
5,AR,F,1993,Megan,147
5,AR,F,1993,Elizabeth,144
5,AR,F,1993,Rachel,134
5,AR,F,1993,Shelby,125
5,AR,F,1993,Amanda,120
5,AR,F,1993,Morgan,120
5,AR,F,1993,Jasmine,118
5,AR,F,1993,Kelsey,118
6,CA,F,1993,Jessica,5550
6,CA,F,1993,Ashley,3589
6,CA,F,1993,Stephanie,3398
6,CA,F,1993,Jennifer,3003
6,CA,F,1993,Elizabeth,2625
6,CA,F,1993,Sarah,2550
6,CA,F,1993,Samantha,2545
6,CA,F,1993,Amanda,2400
6,CA,F,1993,Maria,2225
6,CA,F,1993,Vanessa,2211
6,CA,F,1993,Nicole,2203
6,CA,F,1993,Michelle,2165
6,CA,F,1993,Melissa,2135
6,CA,F,1993,Emily,2097
6,CA,F,1993,Jasmine,1894
6,CA,F,1993,Taylor,1877
6,CA,F,1993,Lauren,1741
6,CA,F,1993,Brittany,1597
6,CA,F,1993,Rachel,1571
6,CA,F,1993,Victoria,1551
6,CA,F,1993,Danielle,1544
8,CO,F,1993,Jessica,474
8,CO,F,1993,Ashley,453
8,CO,F,1993,Sarah,343
8,CO,F,1993,Taylor,334
8,CO,F,1993,Samantha,318
8,CO,F,1993,Emily,314
8,CO,F,1993,Amanda,276
8,CO,F,1993,Brittany,275
8,CO,F,1993,Rachel,268
8,CO,F,1993,Elizabeth,259
8,CO,F,1993,Nicole,253
8,CO,F,1993,Kayla,249
8,CO,F,1993,Megan,241
8,CO,F,1993,Lauren,228
8,CO,F,1993,Hannah,223
8,CO,F,1993,Amber,206
8,CO,F,1993,Alexandra,205
8,CO,F,1993,Danielle,184
8,CO,F,1993,Stephanie,181
8,CO,F,1993,Jennifer,176
8,CO,F,1993,Kelsey,173
9,CT,F,1993,Emily,415
9,CT,F,1993,Sarah,387
9,CT,F,1993,Ashley,372
9,CT,F,1993,Jessica,365
9,CT,F,1993,Nicole,365
9,CT,F,1993,Samantha,333
9,CT,F,1993,Amanda,310
9,CT,F,1993,Stephanie,275
9,CT,F,1993,Lauren,253
9,CT,F,1993,Elizabeth,250
9,CT,F,1993,Taylor,246
9,CT,F,1993,Katherine,237
9,CT,F,1993,Jennifer,235
9,CT,F,1993,Alexandra,234
9,CT,F,1993,Rachel,223
9,CT,F,1993,Megan,202
9,CT,F,1993,Rebecca,200
9,CT,F,1993,Brittany,199
9,CT,F,1993,Danielle,198
9,CT,F,1993,Victoria,187
9,CT,F,1993,Melissa,180
10,DE,F,1993,Jessica,107
10,DE,F,1993,Ashley,104
10,DE,F,1993,Emily,99
10,DE,F,1993,Brittany,82
10,DE,F,1993,Lauren,74
10,DE,F,1993,Amanda,71
10,DE,F,1993,Taylor,70
10,DE,F,1993,Samantha,68
10,DE,F,1993,Sarah,64
10,DE,F,1993,Rachel,56
10,DE,F,1993,Elizabeth,52
10,DE,F,1993,Morgan,51
10,DE,F,1993,Courtney,50
10,DE,F,1993,Rebecca,50
10,DE,F,1993,Danielle,48
10,DE,F,1993,Amber,47
10,DE,F,1993,Alyssa,45
10,DE,F,1993,Jennifer,45
10,DE,F,1993,Alexis,44
10,DE,F,1993,Megan,44
10,DE,F,1993,Victoria,44
11,DC,F,1993,Ashley,124
11,DC,F,1993,Jasmine,110
11,DC,F,1993,Sarah,82
11,DC,F,1993,Jessica,80
11,DC,F,1993,Alexis,75
11,DC,F,1993,Elizabeth,68
11,DC,F,1993,Emily,68
11,DC,F,1993,Lauren,63
11,DC,F,1993,Brittany,62
11,DC,F,1993,Diamond,62
